Unnamed: 0,id,text,user_name,user_description,user_location,user_following,user_followers,tweets_by_user,user_created_at,tweet_created,retweets,likes,hashtags,media,search_term,emojis,sentiments_list,revised_sentiment,distillbert_valence
229871,1368248797239853057,"idea: climate cops - pollution monitoring satellites
https://tco/tsjykviuxq

 #ideas#climate#deforestation#earth#eco#environment#pollution#satellite#space#spy#ideamill#idea https://tco/xfklqhbane",ideamillinfo,"New ideas for YOUR world - everyday! Join us at https://t.co/aZJtOZjLlK to see the latest ideas about your job, interests, hobbies & opinions.",,4914,510,2054,2018-09-03 09:45:52,2021-03-06 17:15:08,0,0,"[{'text': 'ideas', 'indices': [79, 85]}, {'text': 'climate', 'indices': [86, 94]}, {'text': 'deforestation', 'indices': [95, 109]}, {'text': 'earth', 'indices': [110, 116]}, {'text': 'eco', 'indices': [117, 121]}, {'text': 'environment', 'indices': [122, 134]}, {'text': 'pollution', 'indices': [135, 145]}, {'text': 'satellite', 'indices': [146, 156]}, {'text': 'space', 'indices': [157, 163]}, {'text': 'spy', 'indices': [164, 168]}, {'text': 'ideamill', 'indices': [169, 178]}, {'text': 'idea', 'indices': [179, 184]}]",http://pbs.twimg.com/media/Evz_B4ZWYAEX0nR.jpg,deforestation -filter:retweets,,,negative,-0.992230236530304
229826,1368260967705022472,"another fire in the peninsula forest today (on a very windy day too) one of the most beautiful and important nature preserves in africa is being thoughtless destroyed it must be protected 
#sierraleone #freetown #deforestation https://tco/vvu4i0bt9p",ChadfromChad,My name is Chad; I grew up in Chad. I help organise community organisers in rural Sierra Leone. Country Director @onevillagep 🇨🇦 🇸🇱,"Kenema, Sierra Leone",626,451,6379,2011-06-16 17:49:55,2021-03-06 18:03:30,4,8,"[{'text': 'SierraLeone', 'indices': [192, 204]}, {'text': 'Freetown', 'indices': [205, 214]}, {'text': 'deforestation', 'indices': [215, 229]}]",http://pbs.twimg.com/media/Ev0KFnjXMAEqz7f.jpg,deforestation -filter:retweets,,,negative,-0.9973133206367492
229819,1368264190616600576,"american companies &amp; consumers unwittingly purchase goods sourced from illegally deforested land everything from tires to cookies on top of that deforestation accounts for ~8% of global emissions 

@brianschatz has a bill to fix it 

more on @cbsnews: https://tco/ffh0vobtmi https://tco/eyppgftjax",CaraKorte,@CBSNews climate & energy reporter | Fmr. 2020 Sanders embed | Buckeye | @SMPAGWU | kortec@cbsnews.com,,1245,10090,3634,2012-01-21 21:43:44,2021-03-06 18:16:18,3,14,[],http://pbs.twimg.com/amplify_video_thumb/1368018134603546624/img/PHX4NXW9zWi5BnwD.jpg,deforestation -filter:retweets,,,negative,-0.9949758052825928
229778,1368276375464013829,we have planted 2100 trees so far and hoping to plant more sooninfo on how you can help us to grow our forest if you like to plant trees too to follow soon @ecologi_hq #deforestation #circulareconomy #environment #gogreen #plasticwaste #sustainable https://tco/t7z9dg3qzh,planetsuperstar,Do something planet positive this year! Tell us about it and become a planet superstar! follow us on instagram as well at BeAPlanetSuperstar,"London, England",96,15,59,2021-02-04 18:18:01,2021-03-06 19:04:43,0,3,"[{'text': 'deforestation', 'indices': [175, 189]}, {'text': 'circulareconomy', 'indices': [190, 206]}, {'text': 'environment', 'indices': [207, 219]}, {'text': 'GoGreen', 'indices': [220, 228]}, {'text': 'plasticwaste', 'indices': [229, 242]}, {'text': 'sustainable', 'indices': [243, 255]}]",http://pbs.twimg.com/media/Ev0YG7VXYAIAoa2.jpg,deforestation -filter:retweets,,,negative,0.9520652890205384
229775,1368278096860872704,deforestation looking pretty sexy rn https://tco/pddlacnxfl,WLWTOBIO,palm tree anti | black | 15 | ⛲️,she/they | carrd byf,608,626,20619,2020-08-03 13:26:29,2021-03-06 19:11:34,1,5,[],http://pbs.twimg.com/media/Ev0ZrW7XMAMRYey.jpg,deforestation -filter:retweets,,,negative,-0.9584276080131532
229767,1368283161835151362,deforestation is ok https://tco/xybaojo9ks,DlNOSQUIRE,#REKI: i wanna ruin our friendship ⭐️ myles/elliot/van/asher + he/they/xe/pup ⭐️ east asian minor,priv is @dedsheep,459,390,3959,2021-02-09 16:28:56,2021-03-06 19:31:41,0,5,[],http://pbs.twimg.com/media/Ev0eSExVkAErKeo.jpg,deforestation -filter:retweets,,,negative,0.9849216341972352
229766,1368283515679350790,🔴governments of 🇧🇷 🇨🇴 🇵🇪 🇨🇩&amp; 🇮🇩 are prioritizing the expansion of the energy sector infrastructuremining &amp; logging &amp; the development of industrial ag close to or inside #indigenous territorieswhile loosening oversight of land grabbing &amp; illegal deforestation #humanrights https://tco/2p3bx93ydo,MotherAmazon,Selection of the most important news from & about the #Amazon #Rainforest and campaigns to protect Her from all around the world.,"Sao Paulo, Brazil",552,215,2120,2020-05-26 15:19:34,2021-03-06 19:33:06,0,0,"[{'text': 'Indigenous', 'indices': [187, 198]}, {'text': 'humanrights', 'indices': [283, 295]}]",http://pbs.twimg.com/media/Ev0emomWEAMdUv4.jpg,deforestation -filter:retweets,"{'🇨🇴', '🇮🇩', '🇨🇩', '🔴', '🇧🇷', '🇵🇪'}",{'neutral'},negative,-0.9578457474708556
229755,1368287617419186187,y'all fuckin with deforestation 🧐⁉️ https://tco/ob4al8rdt0,kaeyasbobs,#anitwt #genshintwt | she/they |,,467,450,2219,2020-07-20 02:14:55,2021-03-06 19:49:24,0,2,[],http://pbs.twimg.com/media/Ev0iVgOXIBIK3Uz.jpg,deforestation -filter:retweets,"{'🧐', '⁉️'}",{'neutral'},negative,-0.9981472492218018
229731,1368299355850092548,stopping deforestation is one of the best ways to prevent the next #covid19  urge biden to include $25b in the next covid relief bill to protect forests &amp; support healthcare for indigenous people in rainforest communities sign: https://tco/6abwedzbpb https://tco/4ycfk6dcli,standearth,"#BlackLivesMatter

https://t.co/YuTbMY23m5 challenges corporations & governments to treat people and the environment with respect, because our lives depend on it.",United States and Canada,3383,17508,16733,2008-03-19 21:58:38,2021-03-06 20:36:02,2,2,"[{'text': 'COVID19', 'indices': [67, 75]}]",http://pbs.twimg.com/media/Ev0tAiGXMAE1Qq3.jpg,deforestation -filter:retweets,,,negative,0.6230612993240356
229730,1368300126880534529,deforestation for world positivity cut them trees down https://tco/trxejq5kcw,J00NVM,"hey hey hey. leo. poc. slow&bad at dms. 
#지민: gojo first, jogo second.",she|they | a bot,902,896,11794,2020-09-17 15:20:41,2021-03-06 20:39:06,0,2,[],http://pbs.twimg.com/media/Ev0ttiFWQAoCbPP.jpg,deforestation -filter:retweets,,,negative,-0.9995749592781068
229728,1368301298135801863,@jeffbezos thanks delivery of 82 grams of tv remote control from amazon in a box  (56cmx 21cm x11cm) and there is #climatechange #decarbonization #globalwarming fight against #deforestation where is common sense amazon engineer's dive deep for a solution stop the waste https://tco/tdntve4iiw,MarcroserveCM,"Expert- Renewable Energy, Energy from Waste, Love for my children and partner for life. Will do anything to bring light to the coming generation.",Leeds seeking the inspiration,1920,311,104,2010-08-01 11:17:15,2021-03-06 20:43:45,0,0,"[{'text': 'Climatechange', 'indices': [114, 128]}, {'text': 'decarbonization', 'indices': [130, 146]}, {'text': 'globalwarming', 'indices': [148, 162]}, {'text': 'deforestation', 'indices': [178, 192]}]",http://pbs.twimg.com/media/Ev0ux2lXAAQU8R0.jpg,deforestation -filter:retweets,,,negative,-0.9933611154556274
229719,1368307452953829378,deforestation is ok if its these bitches https://tco/vnfouizoff,captainrobonoid,teddy ☀️ he/it/squid + 16 + white 🏝 @smiledelinquent 💛,seattle garages! 🎸,1253,990,47104,2015-11-08 03:57:12,2021-03-06 21:08:13,2,4,[],http://pbs.twimg.com/media/Ev00WAxU8AA9XSZ.png,deforestation -filter:retweets,,,negative,-0.5861985683441162
20924,1380261053313863681,bolsonaro oversaw a connecticut-sized chunk of deforestation in the amazon last year https://tco/7kdpd2zlfl https://tco/hc5uu62er1,Sociability,"News about society and technology, cybersecurity, privacy, media deconstruction and some world headlines; partly manual, partly automatic.",The cloud ☁,1056,1813,114274,2009-07-02 16:15:20,2021-04-08 20:47:33,1,0,[],http://pbs.twimg.com/media/EyesHQPVEAIw_LQ.jpg,deforestation -filter:retweets,,,negative,-0.832284152507782
20920,1380264186635247616,“jbs the largest animal protein producer has vowed to achieve zero deforestation by 2035 while this is great news for some others are disappointed it will take 14 years to accomplish” help achieve their goal: be vegetarian #environmentalism #earthday https://tco/s8zxrlslcf https://tco/wqlgc2h5v0,AlexChem1969,"*Born + raised in NYC
*PhD Berkeley
*Professor of Chemistry at Hunter College (New York)
*Research on water remediation
*Interests: chemistry, French culture",New York City,19,4,20,2019-03-17 14:47:34,2021-04-08 21:00:00,1,1,"[{'text': 'environmentalism', 'indices': [228, 245]}, {'text': 'EarthDay', 'indices': [246, 255]}]",http://pbs.twimg.com/media/Eyc42-tWUAIZfrs.jpg,deforestation -filter:retweets,,,negative,-0.9733486771583556
20918,1380270664083369984,@adamcoffeynt @cibolabs deforestation on square metre scale https://tco/drkg400v5u,DavidSandow1,Cattle & sheep Grazier from the Corner Country of NSW. Living on small irrigation and dryland farm in the Riverina.,Booroorban NSW,387,895,3306,2019-05-26 08:16:06,2021-04-08 21:25:45,0,1,[],http://pbs.twimg.com/tweet_video_thumb/Eye02fGVIAAwmrq.jpg,deforestation -filter:retweets,,,negative,-0.991912007331848
20916,1380272072547577857,"bolsonaro oversaw a connecticut-sized chunk of deforestation in the amazon last year https://tco/vxygbty2ps
#amazon #joebiden https://tco/yhgckhnife",systhub,"100% free #marketing platform to #promote your #startup 🚀 , #project💡or #crowdfunding💥",,3807,6190,42708,2019-07-10 17:42:03,2021-04-08 21:31:20,0,0,"[{'text': 'amazon', 'indices': [109, 116]}, {'text': 'joebiden', 'indices': [117, 126]}]",http://pbs.twimg.com/media/Eye2Ii_XAAATAUW.jpg,deforestation -filter:retweets,,,negative,-0.9575945734977722
20904,1380279957704835078,that call these beautiful forest jungles trees plants flowers meadows land &amp; underbrush not only home but family as well will live without heartless deforestation companies products hunters hikers campers climbers governments tourist &amp; humans forever cont https://tco/bvlqnd72xi,gallinafiedler1,FUCK YOU HUMANS!,,2,366,82418,2018-10-10 20:48:02,2021-04-08 22:02:40,0,0,[],http://pbs.twimg.com/media/Eye9TeRWYAwuJ6h.jpg,deforestation -filter:retweets,,,negative,0.9939858913421632
20890,1380286892189614084,"greenpeace activists bring scenes of forest fires to the indonesian environment and forestry ministry in jakarta to urge the government to take action to prevent deforestation in papua province

learn more &gt;&gt; https://tco/3d5qbbedt8 https://tco/q87jjitbuh",Greenpeace,Greenpeace exists because this fragile Earth deserves a voice. It needs solutions. It needs change. It needs action.,Global,4070,1897586,68568,2007-04-04 20:30:34,2021-04-08 22:30:14,27,87,[],http://pbs.twimg.com/media/EyfDnUXW8AAquqQ.jpg,deforestation -filter:retweets,,,negative,0.9891798496246338
20874,1380309485231702024,"🔴 in an interview published on saturday in newspaper o estado de sao paulo brazil’s environment minister ricardo salles has asked the united states for money to fight deforestation in the amazon 
retweet this news https://tco/ktiohx8a1q",RegionalReportr,"Independent & transparent media from around the world:
- Conflicts (now inc. Nagorno Karabakh)
- Investigative Journalism
- Human Stories",,25,312,584,2009-08-07 10:54:07,2021-04-09 00:00:00,0,0,[],http://pbs.twimg.com/media/Eye1R4wWYAE6ft_.jpg,deforestation -filter:retweets,{'🔴'},{'neutral'},negative,-0.9873147010803224
20853,1380336404178276352,"hey @back2naturefood - love the virtue signaling on being plant based and non-gmo planting trees etc

so what’s up with the palm oil is the new recipe same great taste deforestation #vegan #palmoilfree #deforestation https://tco/6v1cm77ezw",DennisonBertram,"CEO: https://t.co/SbKpcHFLQD
Helping the world govern a Trillion dollars. 

Formerly at https://t.co/vEWQzafKhX and founder https://t.co/ZCmnahaOfR
Crypto since 2011.",NYC,1754,2871,6231,2009-12-30 18:50:22,2021-04-09 01:46:58,0,3,"[{'text': 'vegan', 'indices': [190, 196]}, {'text': 'palmoilfree', 'indices': [197, 209]}, {'text': 'deforestation', 'indices': [210, 224]}]",http://pbs.twimg.com/media/Eyfwo-BWYAAqFBH.jpg,deforestation -filter:retweets,,,negative,-0.9139917492866516
20847,1380351757541314563,"#tidytuesday week 15 i tried to make a nice yet traditional graphic this week on soybean production in north and south america #rstats

code🔗https://tco/16hw595ooc https://tco/ah2ie9ra2y",CharlieGallaghr,,"Philadelphia, PA",82,314,445,2011-08-27 23:54:28,2021-04-09 02:47:59,5,12,"[{'text': 'TidyTuesday', 'indices': [0, 12]}, {'text': 'rstats', 'indices': [128, 135]}]",http://pbs.twimg.com/media/Eyf-g2mXAAMMCy5.jpg,deforestation -filter:retweets,{'🔗'},{'neutral'},negative,-0.9886695742607116
20846,1380352269397397504,a study in @natureecoevo finds that consumption of products like beef soy coffee cocoa palm oil and timber by wealthy nations is directly linked to deforestation in threatened tropical biomes https://tco/hlsujh80xb https://tco/jdvgedlrkw,nresearchnews,Our purpose is to champion and support scientific work and to advance discovery. Learn more: https://t.co/pcRBNqStp4,,1213,151140,9685,2010-01-22 12:02:54,2021-04-09 02:50:01,6,14,[],http://pbs.twimg.com/media/Eyf_EtlXAAEvN_Z.jpg,deforestation -filter:retweets,,,negative,-0.9756333827972412
20838,1380360438563545088,"if a muslim who plants a tree or sows seed &amp; then a bird  or an animal   or a person eats frm it it is regarded as charitable gift frm him (bukhari) 
bt wre r we leading deforestation  destruction of nature trafficking of wildlife to grab money 🚫 #nature #fridayvibes #wild https://tco/f1fzdc5yft",catijah__,The reason I dedicate myself to helping animals so much is because there are already so many people dedicated to hurting them.~♥~ Muslimah 🧕 empathic 4r 🐕🐥🐈,Kashmir Islamabad ,679,689,3572,2020-03-08 14:30:09,2021-04-09 03:22:29,0,2,"[{'text': 'nature', 'indices': [256, 263]}, {'text': 'FridayVibes', 'indices': [264, 276]}, {'text': 'wild', 'indices': [277, 282]}]",http://pbs.twimg.com/ext_tw_video_thumb/1380359891026513921/pu/img/2uT96SImDvcpF-gg.jpg,deforestation -filter:retweets,{'🚫'},{'negative'},negative,-0.9868632555007936
20824,1380377412697907201,https://tco/8exmjxbfpk watch this vedio of illegal deforestation in seonsar district of kurukshetra haryana  raise your concerns to below email id's also mail to cmharyana@nicin illegal deforestation bgoing in there on daily basis @dchautala @mlkhattar @bjp4haryana @moefcc https://tco/fnhc9pycpt,Love50895953,"I am an animal enthusiast & nature lover 🌿
Looking forward to share my experiences with Environment conservation and contribute for better future !",,2714,167,7705,2020-08-31 07:49:06,2021-04-09 04:29:56,2,1,[],http://pbs.twimg.com/media/EygV8NrUcAAvUlN.jpg,deforestation -filter:retweets,,,negative,-0.9910127520561218
20823,1380377431501107200,"to give back to society vikas became a divisional forest officer he worked with villagers to curb deforestation and today his sustainable ideas have provided employment and access to opportunities for the local community #rise

read more: https://tco/kiqf0xzaev https://tco/8z9mdzlcfz",MahindraRise,"A technology & innovation-led global federation of companies that provides a wide range of products, services & possibilities, enabling people to Rise.","Mumbai, India",156,1315103,28563,2011-05-30 10:53:50,2021-04-09 04:30:00,3,19,"[{'text': 'Rise', 'indices': [225, 230]}]",http://pbs.twimg.com/media/Eydsp-fUUAcDwu7.jpg,deforestation -filter:retweets,,,negative,0.9820647835731506
20822,1380380185686589449,#westpapua everything burned down for #palmoil plantations thousands of animal species were coexisting in harmony sharing the living space with other creatures like birds butterflies and rare plants trees and flowers it was a magic gentle and a pure world #deforestation https://tco/ssuxsogiaa,PurePapua,24/7 #WestPapua - If you're not radicalised yet it's because you haven't been paying attention. Unapologetic as fuck. Loves to take a shit on Indonesia.,"Berlin, Prenzlauer Berg",721,12417,143591,2009-03-16 11:23:31,2021-04-09 04:40:57,13,7,"[{'text': 'WestPapua', 'indices': [0, 10]}, {'text': 'palmoil', 'indices': [38, 46]}, {'text': 'deforestation', 'indices': [263, 277]}]",http://pbs.twimg.com/media/EygYdQjW8AEUTi8.jpg,deforestation -filter:retweets,,,negative,0.9980888962745668
20807,1380402738022940672,'meaningless certification': study makes the case against 'sustainable' palm oil - https://tco/n7kgs9mhyr https://tco/wsf2quziln https://tco/glitkhoc8b,DVIINGENIERIA,"Diseño,administración de proyectos y Fabricación de Equipos.Sector: agroindustriales, minero, petrolero, petroquímico.ENSAYOS NO DESTRUCTIVOS","Bogotá, D.C., Colombia",66,46,6762,2017-03-07 04:59:52,2021-04-09 06:10:34,0,0,[],http://pbs.twimg.com/media/Eygs-WaVEAAzgyX.png,deforestation -filter:retweets,,,negative,-0.9932830333709716
20804,1380407629147738113,"indigenous territories are vital #fornature 👩🏽‍🌾🌳🦜

in latin america and the carribean they store 30% of all carbon in 2006-2011 #indigenous territories in the peruvian amazon reduced #deforestation 2x as much as other protected areas 

📹 @faoamericas
#restorationlandrecovery https://tco/j2jygg2ouk",UNCCD,"UNCCD is a global partnership to prevent land degradation and promote sustainable land management. For more, follow @UNCCDcso, @UNCCDlibrary and @UNCCDcbm","Bonn, Germany",2157,32107,16130,2009-09-15 13:30:28,2021-04-09 06:30:00,7,11,"[{'text': 'ForNature', 'indices': [33, 43]}, {'text': 'Indigenous', 'indices': [131, 142]}, {'text': 'deforestation', 'indices': [186, 200]}, {'text': 'RestorationLandRecovery', 'indices': [255, 279]}]",http://pbs.twimg.com/ext_tw_video_thumb/1380191801345196037/pu/img/2oE9GDw8FD0it7Hn.jpg,deforestation -filter:retweets,"{'🌳', '📹', '👩', '🌾', '🦜'}","{'neutral', 'positive'}",negative,-0.912559986114502
20796,1380415646983278595,"the day is not far that the existence of trees will remain only in books everyone needs to think and act now

#deforestation #climatechange #globalwarming #climateaction #plantsmakepeoplehappy https://tco/8jslxftqiv",CIFdotorg,"Environmental Conservation Organisation (NGO): Climate Change | Water | Biodiversity
Calculate your Carbon Footprint: https://t.co/Qpd8nSU91L",Bangalore,70,31,128,2017-07-26 11:10:29,2021-04-09 07:01:51,1,1,"[{'text': 'deforestation', 'indices': [112, 126]}, {'text': 'climatechange', 'indices': [127, 141]}, {'text': 'globalwarming', 'indices': [142, 156]}, {'text': 'climateaction', 'indices': [157, 171]}, {'text': 'plantsmakepeoplehappy', 'indices': [172, 194]}]",http://pbs.twimg.com/media/Eyg4szjVEAMhW4m.jpg,deforestation -filter:retweets,,,negative,-0.9952571988105774
20794,1380417146153484290,"greenpeace: greenpeace activists bring scenes of forest fires to the indonesian environment and forestry ministry in jakarta to urge the government to take action to prevent deforestation in papua province

learn more &gt;&gt; https://tco/6tpxfjeczq https://tco/rdpfsr569s",HBCUGreenFund,Investing in sustainable campus solutions.,,619,599,32577,2014-10-14 16:24:38,2021-04-09 07:07:49,0,0,[],http://pbs.twimg.com/media/EyfDnUXW8AAquqQ.jpg,deforestation -filter:retweets,,,negative,0.9927807450294496
20790,1380419695057235968,bolsonaro oversaw a connecticut-sized chunk of deforestation in the amazon last year https://tco/pxrmoax6gp,LisseeJ,I'm a spiritual mom with a cheery outlook.  Always looking forward to what is just around the corner in life.,"San Francisco, CA",46,243,7764,2012-12-05 18:36:50,2021-04-09 07:17:56,0,0,[],http://pbs.twimg.com/media/Eyg8Zc7W8AAHn_X.jpg,deforestation -filter:retweets,,,negative,-0.5913357138633728
20778,1380430458324799489,"indonesia 🇮🇩 and malaysia 🇲🇾 are now leading the worlds fight against deforestation
new statistics  from@worldresources show that good policies from government and transformation of business pay dividend
other nations should learn

https://tco/92adeic5xt https://tco/zjzhrlf41m",ErikSolheim,"GREEN OPTIMISM! Lets share inspiring stories! I work with World Resource Institute, Green Belt & Road, Plastic REVolution, Treelion, April/RGE, NorwegianGreens.","Oslo, Norway",11563,148944,19802,2009-06-19 13:19:56,2021-04-09 08:00:43,17,81,[],http://pbs.twimg.com/media/EyhGL-KXIAAljmE.jpg,deforestation -filter:retweets,"{'🇮🇩', '🇲🇾'}",{'neutral'},negative,0.8646143078804016
20776,1380430547978231810,"#project update
dp has been training government officials in #malawi on the #dpsir approach to promote the #sustainablemanagement of natural resources 

#deforestation and poor environmental practices in malawi threaten livelihoods and increase the impact of natural disasters https://tco/xsiyjz7pcf",DevPathways,"Creative, evidence-based and context-specific solutions to the social and economic challenges faced by citizens around the world. #SocialProtection","London, UK & Nairobi, Kenya",1535,4215,5564,2013-05-21 16:42:34,2021-04-09 08:01:04,0,1,"[{'text': 'Project', 'indices': [0, 8]}, {'text': 'Malawi', 'indices': [61, 68]}, {'text': 'DPSIR', 'indices': [76, 82]}, {'text': 'sustainablemanagement', 'indices': [107, 129]}, {'text': 'Deforestation', 'indices': [154, 168]}]",http://pbs.twimg.com/media/EyhGRHQW8AMVJ6X.jpg,deforestation -filter:retweets,,,negative,-0.8324314951896667
20772,1380435098856644612,deforestation #saveclimate https://tco/bmrmrmxzf0,SHIVAMUTTAM3,"Civil service aspirant and also has an interested in writing poem and editorials. #traveling and learning new things @naturelover,  retweets not endorsement.","Uttar Pradesh, India",180,16,169,2014-03-07 10:36:35,2021-04-09 08:19:09,0,1,"[{'text': 'saveclimate', 'indices': [14, 26]}]",http://pbs.twimg.com/media/EyhKZ7cUcAET03H.jpg,deforestation -filter:retweets,,,negative,-0.9882825016975404
20758,1380445420011290627,"🌳 fertilizers play a key role in the fight against #climatechange – by improving land productivity to help reduce deforestation &amp; by increasing the carbon sequestration potential of soils

learn more about fertilizers &amp; #climatechange in our primer 👉 https://tco/my8ikv4grj https://tco/8rmhmjsmlg",FertilizerNews,Representing the global #fertilizer industry. IFA does not condone or endorse price related messages being posted on social media.,Paris,5617,17807,12138,2009-12-02 15:00:23,2021-04-09 09:00:10,2,3,"[{'text': 'ClimateChange', 'indices': [51, 65]}, {'text': 'ClimateChange', 'indices': [230, 244]}]",http://pbs.twimg.com/media/EyhTyzaXEAEHZvo.jpg,deforestation -filter:retweets,"{'👉', '🌳'}",{'neutral'},negative,-0.5830035209655762
20755,1380448818722922497,📢this report analyzes private initiatives aimed at decreasing deforestation of the amazon biome focusing on measures taken by the 𝐬𝐨𝐲 𝐚𝐧𝐝 𝐭𝐡𝐞 𝐛𝐞𝐞𝐟 𝐩𝐫𝐢𝐯𝐚𝐭𝐞 𝐬𝐞𝐜𝐭𝐨𝐫𝐬 to decouple supply chains from amazon deforestation https://tco/sblufm0nzx https://tco/whqh0ol9cn,Scienc4Society,We are focused on innovations in science and technology that can improve people’s quality of life with due consideration to social and eco-sustainability.,Global,658,556,1928,2020-07-27 16:10:36,2021-04-09 09:13:40,0,0,[],http://pbs.twimg.com/media/EyhWWrDWUAALE7M.png,deforestation -filter:retweets,{'📢'},{'neutral'},negative,-0.8770167231559753
20753,1380449882029371392,challenges nonetheless remain for the decoupling of beef and soy from amazon deforestation on the producer level zero-deforestation commitments have been met with resistance and non-compliant soy supply chains have grown slightly in the amazon biome https://tco/ivudyfurrt,Scienc4Society,We are focused on innovations in science and technology that can improve people’s quality of life with due consideration to social and eco-sustainability.,Global,658,556,1928,2020-07-27 16:10:36,2021-04-09 09:17:54,0,0,[],http://pbs.twimg.com/media/EyhXsXMWQAADM2J.jpg,deforestation -filter:retweets,,,negative,-0.878288209438324
20737,1380460359941693441,"@nitishkumar @defccofficial @dm_muzaffarpur
#deforestation # forest area # skmc hospital campus
please take an appropriate action 🙏🙏 https://tco/sd7r4x40xj",mrA_ashu,"doctor 
@skmch muzaffarpur","Muzaffarpur, India",88,12,8,2017-10-29 08:24:52,2021-04-09 09:59:32,0,0,"[{'text': 'deforestation', 'indices': [44, 58]}]",http://pbs.twimg.com/media/EyhhXrpUcAAx4h-.jpg,deforestation -filter:retweets,{'🙏'},{'neutral'},negative,-0.9523295164108276
20730,1380463335699701764,"“the government can take very little credit for indonesia's recent fall in #deforestation instead it is market dynamics including the demands of consumers that are largely responsible for the decrease”said @k1k1taufik @greenpeaceid via @fogartyclimate
https://tco/hsamedbt8c https://tco/lqzw9ffbjj",AidaGreenbury,"Javanese nemophilist, risk, sustainability advisor, kick-boxing, working with organizations for #ZeroDeforestation, responsible supply chain, climate.","Sydney, New South Wales",2122,7396,29075,2009-11-16 14:32:15,2021-04-09 10:11:21,4,12,"[{'text': 'deforestation', 'indices': [75, 89]}]",http://pbs.twimg.com/media/EyhkFEIVgAUVxJF.jpg,deforestation -filter:retweets,,,negative,-0.995936155319214
20729,1380463834129960962,another day another habitat destroyed by @forestryengland 👏 #deforestation #climatecrisis #wildlifewatch https://tco/b7a8dsygjh,BenRavetta,"Dad. Photographer. Creative Consultant. Domainer.

I like sitting in fields with a bazooka and a good cup'a char. Today is a good day to have a good day.","Lake District, England",150,44,986,2018-07-02 20:30:41,2021-04-09 10:13:20,0,0,"[{'text': 'deforestation', 'indices': [61, 75]}, {'text': 'ClimateCrisis', 'indices': [76, 90]}, {'text': 'wildlifewatch', 'indices': [91, 105]}]",http://pbs.twimg.com/media/EyhkesqWYAAaXxl.jpg,deforestation -filter:retweets,{'👏'},{'positive'},negative,-0.9983295798301696
20713,1380473371864018944,"@angie_rasmussen also according to oxford university and the un the #meat/dairy industry is an even greater threat to the planet than fossil fuels
it also causes species loss increases the risk of more pandemics leads to loss of biodiversity and causes mass #deforestation
#climatechange https://tco/isofrsr1sw",FrasierHarry,Rugby. Science. Vegan. Palm-Oil Free. Game Changers. @gcmovie,"Cambridge, England.",10199,9274,72011,2016-01-15 00:26:12,2021-04-09 10:51:14,1,1,"[{'text': 'meat', 'indices': [69, 74]}, {'text': 'deforestation', 'indices': [262, 276]}, {'text': 'climatechange', 'indices': [278, 292]}]",http://pbs.twimg.com/media/EyhtM3cW8AEIham.jpg,deforestation -filter:retweets,,,negative,-0.9984001517295836
20707,1380475821866020869,"mcdonalds
costing the earth
#climatechange #deforestation https://tco/dq8qrsehgx",FrasierHarry,Rugby. Science. Vegan. Palm-Oil Free. Game Changers. @gcmovie,"Cambridge, England.",10199,9274,72011,2016-01-15 00:26:12,2021-04-09 11:00:58,1,6,"[{'text': 'climatechange', 'indices': [30, 44]}, {'text': 'deforestation', 'indices': [45, 59]}]",http://pbs.twimg.com/media/EyhvcEyWYAE8txS.jpg,deforestation -filter:retweets,,,negative,-0.9969947338104248
20705,1380476848702898177,"#ghana: bauxite mining in #atewa will give room for illegal #mining and logging

https://tco/ibl3npfuql

#africa #illegallogging #deforestation #climate https://tco/k11gjqcb43",EIA_News,We investigate and campaign against environmental crime and abuse.,London UK,1347,23173,44449,2009-06-04 12:07:17,2021-04-09 11:05:03,3,4,"[{'text': 'Ghana', 'indices': [0, 6]}, {'text': 'Atewa', 'indices': [26, 32]}, {'text': 'mining', 'indices': [60, 67]}, {'text': 'Africa', 'indices': [106, 113]}, {'text': 'illegallogging', 'indices': [114, 129]}, {'text': 'deforestation', 'indices': [130, 144]}, {'text': 'climate', 'indices': [145, 153]}]",http://pbs.twimg.com/media/EyhwYPFWgAInPz-.jpg,deforestation -filter:retweets,,,negative,-0.9971691966056824
20702,1380478355921854466,"climate change is happening now &amp; is happening everywhere our lives are already being affected by the warming of the planet

human activities are causing these fundamental changes to the climate burning fossil fuels &amp; deforestation are the primary reasons

our choices matter https://tco/spnkvyq10u",ed_hawkins,"Climate scientist, University of Reading, IPCC AR6 Lead Author, MBE | Created Warming Stripes: https://t.co/RHRXsr7zE5 | Partner to @OceanTerra | Views own","Reading, England",1187,59478,9259,2009-09-01 17:35:26,2021-04-09 11:11:02,30,56,[],http://pbs.twimg.com/media/EyhxrBaWUAYQnc1.jpg,deforestation -filter:retweets,,,negative,-0.9034274220466614
452336,1383238429484322820,deforestation in ark https://tco/brnoralgwn,Dobbins__Gaming,"I am a Twitch Streamer going for 100 followers If you like Ark, Cod and more you should watch my streams my twitch is https://t.co/nHAMK8cZbd",,84,25,242,2020-06-30 01:32:23,2021-04-17 01:58:35,0,1,[],http://pbs.twimg.com/media/EzJABJBVcAAsm2P.jpg,deforestation -filter:retweets,,,negative,-0.9877567291259766
